group_name,session,feature,scenario,step,line_number,step_duration,timestamp,step_result,step_type
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400427362,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" lodlvl ($db_field)",591,1,1675400427366,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign loadLevel ($api_field) to variable api_var_map_lodlvl ($api_var_map_name),592,0,1675400427367,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427367,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" lodnum ($db_field)",591,0,1675400427370,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign loadNumber ($api_field) to variable api_var_map_lodnum ($api_var_map_name),592,0,1675400427370,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427371,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" lotnum ($db_field)",591,0,1675400427373,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign lotNumber ($api_field) to variable api_var_map_lotnum ($api_var_map_name),592,1,1675400427373,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427375,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" mandte ($db_field)",591,0,1675400427377,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign manufacturedDate ($api_field) to variable api_var_map_mandte ($api_var_map_name),592,1,1675400427377,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,1,1675400427379,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" msgtyp ($db_field)",591,0,1675400427381,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign messageType ($api_field) to variable api_var_map_msgtyp ($api_var_map_name),592,1,1675400427382,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427383,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" msg_id ($db_field)",591,0,1675400427386,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign messageId ($api_field) to variable api_var_map_msg_id ($api_var_map_name),592,0,1675400427387,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427387,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" oprcod ($db_field)",591,0,1675400427390,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign operationCode ($api_field) to variable api_var_map_oprcod ($api_var_map_name),592,0,1675400427390,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427391,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordlin ($db_field)",591,0,1675400427394,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderLine ($api_field) to variable api_var_map_ordlin ($api_var_map_name),592,0,1675400427394,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400427395,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordnum ($db_field)",591,0,1675400427399,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderNumber ($api_field) to variable api_var_map_ordnum ($api_var_map_name),592,0,1675400427399,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,1,1675400427400,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordsln ($db_field)",591,1,1675400427401,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderSubLine ($api_field) to variable api_var_map_ordsln ($api_var_map_name),592,0,1675400427402,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427403,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordtyp ($db_field)",591,1,1675400427406,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderType ($api_field) to variable api_var_map_ordtyp ($api_var_map_name),592,1,1675400427407,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427408,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" orgcod ($db_field)",591,1,1675400427410,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign originCode ($api_field) to variable api_var_map_orgcod ($api_var_map_name),592,0,1675400427412,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427413,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" polcod ($db_field)",591,0,1675400427416,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign policyCode ($api_field) to variable api_var_map_polcod ($api_var_map_name),592,0,1675400427416,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,1,1675400427417,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" polval ($db_field)",591,0,1675400427419,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign policyValue ($api_field) to variable api_var_map_polval ($api_var_map_name),592,0,1675400427419,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,1,1675400427420,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" polvar ($db_field)",591,1,1675400427421,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign policyVariable ($api_field) to variable api_var_map_polvar ($api_var_map_name),592,0,1675400427422,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,4,1675400427422,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" po_num ($db_field)",591,1,1675400427426,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign inboundOrderNumber ($api_field) to variable api_var_map_po_num ($api_var_map_name),592,1,1675400427427,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427428,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" prtadr ($db_field)",591,0,1675400427431,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign printerAddress ($api_field) to variable api_var_map_prtadr ($api_var_map_name),592,0,1675400427432,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427432,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" prtnum ($db_field)",591,0,1675400427435,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign itemNumber ($api_field) to variable api_var_map_prtnum ($api_var_map_name),592,1,1675400427435,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427436,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" prt_client_id ($db_field)",591,1,1675400427438,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign itemClientId ($api_field) to variable api_var_map_prt_client_id ($api_var_map_name),592,0,1675400427440,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427440,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" reacod ($db_field)",591,0,1675400427443,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign reasonCode ($api_field) to variable api_var_map_reacod ($api_var_map_name),592,1,1675400427444,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400427446,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" revlvl ($db_field)",591,0,1675400427449,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign revisionLevel ($api_field) to variable api_var_map_revlvl ($api_var_map_name),592,0,1675400427450,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427450,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" rftmod ($db_field)",591,1,1675400427453,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign deviceMode ($api_field) to variable api_var_map_rftmod ($api_var_map_name),592,0,1675400427454,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400427455,True,SCENARIO_STEP
